,Unnamed: 0,belief_metric_threshold,n_edges,ratio_normal_user,mean_normal_user,mean_disinformer,high_media_lit,deffuant_mu,sampling_p_update,n_posts_estimate_similarity,del_t,mlit_select,rank_punish,rank_t,strikes_t,scenario,policy,model
16948,16948,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,8.0,4.0,4.0,reference,43084,MisinfoPy
16984,16984,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,9.0,4.0,4.0,reference,43120,MisinfoPy
17020,17020,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,10.0,4.0,4.0,reference,43156,MisinfoPy
17092,17092,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,1.0,4.0,4.0,reference,43228,MisinfoPy
17128,17128,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,2.0,4.0,4.0,reference,43264,MisinfoPy
17164,17164,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,3.0,4.0,4.0,reference,43300,MisinfoPy
17200,17200,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,4.0,4.0,4.0,reference,43336,MisinfoPy
17236,17236,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,5.0,4.0,4.0,reference,43372,MisinfoPy
17272,17272,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,6.0,4.0,4.0,reference,43408,MisinfoPy
17308,17308,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,7.0,4.0,4.0,reference,43444,MisinfoPy
17344,17344,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,8.0,4.0,4.0,reference,43480,MisinfoPy
17380,17380,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,9.0,4.0,4.0,reference,43516,MisinfoPy
17416,17416,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,10.0,10.0,4.0,4.0,reference,43552,MisinfoPy
